order_name,family_name,datetime,individuals,tempmax,tempmin,temp_daily,humidity
COLEOPTERA,CARABIDAE,1992-07-23,1,71.4,55.5,64.2,63.1
COLEOPTERA,CARABIDAE,1992-08-20,1,69.9,50.8,61.6,60.5
COLEOPTERA,CARABIDAE,1993-07-14,1,62.7,47.6,56.3,68
COLEOPTERA,CARABIDAE,1994-07-17,1,68.7,51.9,62,57.4
COLEOPTERA,CARABIDAE,1994-07-21,1,78.9,56.8,70.2,57.8
COLEOPTERA,CARABIDAE,1994-07-24,4,82.5,59.1,72.2,61.8
COLEOPTERA,CARABIDAE,1994-07-26,3,85.6,66.1,74.1,65.4
COLEOPTERA,CARABIDAE,1994-07-27,1,82.5,66.3,74.7,67
COLEOPTERA,CARABIDAE,1994-08-09,1,78.2,59.1,70.2,66.7
COLEOPTERA,CARABIDAE,1995-06-27,1,69.9,57.3,63.7,54.5
COLEOPTERA,CARABIDAE,1995-07-13,10,78.9,59.1,68.1,70.5
COLEOPTERA,CARABIDAE,1995-07-17,2,71.5,59.1,65.1,73.8
COLEOPTERA,CARABIDAE,1995-07-20,3,77.3,57.1,67.3,78
COLEOPTERA,CARABIDAE,1995-07-21,3,82.5,62.7,72.6,76
COLEOPTERA,CARABIDAE,1995-07-30,7,82.5,58.2,71.1,61.8
COLEOPTERA,CARABIDAE,1995-08-02,1,82,62,71.6,61.8
COLEOPTERA,CARABIDAE,1995-08-03,1,77.3,58.9,69.3,72.7
COLEOPTERA,CARABIDAE,1995-08-05,3,79.2,62.2,69.9,74.3
COLEOPTERA,CARABIDAE,1995-08-06,2,79.4,60.4,70.2,67.9
COLEOPTERA,CARABIDAE,1995-08-16,2,76.9,59.1,67.5,70.1
COLEOPTERA,CARABIDAE,1995-08-20,1,80.7,60.7,71,71.2
COLEOPTERA,CARABIDAE,1995-10-12,1,57.2,48.5,53.6,89.1
COLEOPTERA,CARABIDAE,1996-07-23,2,72.4,56.7,64.2,67.4
COLEOPTERA,CARABIDAE,1996-07-25,2,76.6,57.1,63.8,74.2
COLEOPTERA,CARABIDAE,1996-08-18,8,78.4,54.1,66.1,68.1
COLEOPTERA,CARABIDAE,1997-07-03,2,71.8,58.6,64.8,79.9
COLEOPTERA,CARABIDAE,1997-07-06,2,66.3,55,61.2,74.3
COLEOPTERA,CARABIDAE,1997-07-10,2,75.5,54.8,65.9,68.8
COLEOPTERA,CARABIDAE,1997-07-13,1,71.2,56.9,64.5,66.5
COLEOPTERA,CARABIDAE,1997-07-21,15,78.9,60.9,68.3,66.5
COLEOPTERA,CARABIDAE,1997-07-23,8,71.7,57.3,64.5,81.9
COLEOPTERA,CARABIDAE,1997-07-24,6,73,60.9,65.8,80.9
COLEOPTERA,CARABIDAE,1997-07-27,3,68.4,56.8,61.7,88.1
COLEOPTERA,CARABIDAE,1997-07-31,1,66.4,58.3,62.6,81.1
COLEOPTERA,CARABIDAE,1997-08-03,18,74.9,60.1,67.4,74.2
COLEOPTERA,CARABIDAE,1997-08-07,30,77.3,60.3,69.6,67.8
COLEOPTERA,CARABIDAE,1997-08-13,15,83.2,60.4,72.3,67.5
COLEOPTERA,CARABIDAE,1997-08-17,6,79.6,59.1,70.8,71.1
COLEOPTERA,CARABIDAE,1997-08-21,3,79.8,63.7,72.2,64.5
COLEOPTERA,CARABIDAE,1997-08-31,1,75.3,53.9,64.8,76.1
COLEOPTERA,CARABIDAE,1998-06-29,2,64.7,51.9,58.5,81
COLEOPTERA,CARABIDAE,1998-07-21,200,75.8,56.3,67.8,77.5
COLEOPTERA,CARABIDAE,1998-07-23,43,71.8,55,64,82
COLEOPTERA,CARABIDAE,1998-08-02,6,66.5,51.9,58.6,85
COLEOPTERA,CARABIDAE,1998-08-06,1,65.9,55.7,59.6,81.5
COLEOPTERA,CARABIDAE,1998-08-11,2,69.7,56.9,62.2,78.9
COLEOPTERA,CARABIDAE,1998-08-18,24,67.9,57.1,62.3,75.2
COLEOPTERA,CARABIDAE,1999-07-04,3,75.3,60.4,66.3,83.1
COLEOPTERA,CARABIDAE,1999-07-06,1,65.3,59.1,62.9,82.4
COLEOPTERA,CARABIDAE,1999-07-11,7,80,54.2,69.1,62.2
COLEOPTERA,CARABIDAE,1999-07-19,5,76.4,55.5,67.8,77.3
COLEOPTERA,CARABIDAE,1999-07-21,1,71.7,57.3,65.6,81
COLEOPTERA,CARABIDAE,1999-08-05,3,79.3,56,68.2,67.4
COLEOPTERA,CARABIDAE,1999-08-08,1,68.1,60.9,64.1,94.5
COLEOPTERA,CARABIDAE,1999-08-10,1,73.7,57.3,66.3,83.5
COLEOPTERA,CARABIDAE,1999-08-29,1,70.1,51.9,61.1,85.4
COLEOPTERA,CARABIDAE,2000-06-21,17,86,64.1,75.6,67.5
COLEOPTERA,CARABIDAE,2000-07-06,1,62.6,55.7,59.3,76.2
COLEOPTERA,CARABIDAE,2000-07-20,1,67,55.2,60,79.7
COLEOPTERA,CARABIDAE,2000-07-24,10,71.7,54.7,63.3,80.3
COLEOPTERA,CARABIDAE,2000-07-27,1,70.6,54,62.1,82.5
COLEOPTERA,CARABIDAE,2000-07-30,1,66.9,55.7,61.1,85.9
COLEOPTERA,CARABIDAE,2000-08-01,1,68.3,53.7,60.4,88.3
COLEOPTERA,CARABIDAE,2000-09-26,2,57.3,51,53.5,91.4
COLEOPTERA,CARABIDAE,2001-06-27,1,78.3,52.9,67.5,62.5
COLEOPTERA,CARABIDAE,2001-07-08,1,85.8,70.4,76.7,77.8
COLEOPTERA,CARABIDAE,2001-07-23,1,73.5,61.2,67.1,75.5
COLEOPTERA,CARABIDAE,2001-07-25,2,79.6,60.1,70.6,69.2
COLEOPTERA,CARABIDAE,2001-07-29,1,77.3,61.9,69.5,77
COLEOPTERA,CARABIDAE,2001-08-16,11,82.8,65.6,72.8,77
COLEOPTERA,CARABIDAE,2001-08-26,8,73.5,61.3,66.8,89.9
COLEOPTERA,CARABIDAE,2002-07-15,2,78.7,57.9,68.8,65.8
COLEOPTERA,CARABIDAE,2002-07-17,1,79.3,61.3,70.3,66.1
COLEOPTERA,CARABIDAE,2002-07-28,2,77.2,58.6,68.5,76.1
COLEOPTERA,CARABIDAE,2002-08-19,1,79.1,64.6,71.1,72.8
COLEOPTERA,CARABIDAE,2003-07-14,1,79.2,57,68.5,72
COLEOPTERA,CARABIDAE,2004-07-21,1,59.2,53.4,56.1,95.2
COLEOPTERA,CARABIDAE,2003-08-08,2,81.8,58.6,71.1,68.8
COLEOPTERA,CARABIDAE,2003-08-14,1,68.1,59.6,63.2,70.6
COLEOPTERA,CARABIDAE,2004-07-18,6,73.6,58.3,65.3,79.2
COLEOPTERA,CARABIDAE,2004-07-25,2,60.7,53.1,57.4,91.8
COLEOPTERA,CARABIDAE,2004-07-29,1,74.5,52.2,64.8,66.9
COLEOPTERA,CARABIDAE,2004-08-01,27,73.2,60.1,67.3,79.5
COLEOPTERA,CARABIDAE,2004-08-03,1,66.8,60.7,64.3,90.3
COLEOPTERA,CARABIDAE,2004-08-05,1,77.1,61.1,68.1,82.6
COLEOPTERA,CARABIDAE,2004-08-10,1,79.2,60.1,70,72.3
COLEOPTERA,CARABIDAE,2004-08-12,2,75.7,61.5,67.7,78.6
COLEOPTERA,CARABIDAE,2005-07-10,3,81.8,61.9,71.5,67.6
COLEOPTERA,CARABIDAE,2005-07-19,5,70,61.1,64.9,81.9
COLEOPTERA,CARABIDAE,2005-08-14,6,66.9,48.4,59.2,76.8
COLEOPTERA,CARABIDAE,2005-08-16,1,68.9,53,60.4,81.3
COLEOPTERA,CARABIDAE,2005-08-22,3,72.8,59.3,65.5,78.2
COLEOPTERA,CARABIDAE,2005-08-25,1,61.9,56.4,59.5,88.1
COLEOPTERA,CARABIDAE,2006-07-27,6,81.5,65.2,74.5,64.6
COLEOPTERA,CARABIDAE,2006-08-06,3,79.2,62,70.3,62.1
COLEOPTERA,CARABIDAE,2006-08-10,2,70.4,58.2,63.9,72.5
COLEOPTERA,CARABIDAE,2006-08-24,1,69.7,54.8,62.5,80.8
COLEOPTERA,CARABIDAE,2006-08-31,1,66.1,58.1,61.8,74.5
COLEOPTERA,CARABIDAE,2007-06-10,3,81.7,60.4,71.9,55.4
COLEOPTERA,CARABIDAE,2007-06-12,1,78.3,62,71.1,54.2
COLEOPTERA,CARABIDAE,2007-07-18,2,75.3,59.2,67.2,66.9
COLEOPTERA,CARABIDAE,2007-08-08,1,78.1,60.8,68.5,78.6
COLEOPTERA,CARABIDAE,2007-08-13,4,73.7,55.3,65.2,75.4
COLEOPTERA,CARABIDAE,2007-08-23,1,71.3,63.3,66.4,90.9
COLEOPTERA,CARABIDAE,2008-07-08,2,66.6,55.4,61.1,79.5
COLEOPTERA,CARABIDAE,2008-07-28,1,82.5,60,71.9,57.2
COLEOPTERA,CARABIDAE,2008-08-03,3,75.3,62.7,67.6,67.3
COLEOPTERA,CARABIDAE,2009-06-28,1,74.6,56.3,65.9,70.5
COLEOPTERA,CARABIDAE,2009-06-29,1,73.5,58.3,66.3,74.8
COLEOPTERA,CARABIDAE,2009-07-02,1,78.8,64.2,71.8,69
COLEOPTERA,CARABIDAE,2009-07-20,1,68.8,55.6,61.8,83.3
COLEOPTERA,CARABIDAE,2009-08-06,1,75.3,62.4,68.3,78.6
COLEOPTERA,CARABIDAE,2009-08-16,1,74.2,62.8,68,74.6
COLEOPTERA,CARABIDAE,2009-08-27,1,75.7,60.5,68.4,72
COLEOPTERA,CARABIDAE,1995-08-02,1,82,62,71.6,61.8
COLEOPTERA,CARABIDAE,1997-06-30,1,73.8,61.1,67,84.3
COLEOPTERA,CARABIDAE,1997-07-21,1,78.9,60.9,68.3,66.5
COLEOPTERA,CARABIDAE,1997-08-03,2,74.9,60.1,67.4,74.2
COLEOPTERA,CARABIDAE,1997-08-07,1,77.3,60.3,69.6,67.8
COLEOPTERA,CARABIDAE,1998-07-21,6,75.8,56.3,67.8,77.5
COLEOPTERA,CARABIDAE,1998-07-23,4,71.8,55,64,82
COLEOPTERA,CARABIDAE,1999-07-19,1,76.4,55.5,67.8,77.3
COLEOPTERA,CARABIDAE,2000-06-21,1,86,64.1,75.6,67.5
COLEOPTERA,CARABIDAE,2001-07-23,4,73.5,61.2,67.1,75.5
COLEOPTERA,CARABIDAE,2001-08-26,2,73.5,61.3,66.8,89.9
COLEOPTERA,CARABIDAE,2002-08-11,1,77,63.4,69.4,84.1
COLEOPTERA,CARABIDAE,2003-07-31,1,78.8,57.6,69.2,63.9
COLEOPTERA,CARABIDAE,2003-08-08,1,81.8,58.6,71.1,68.8
COLEOPTERA,CARABIDAE,2004-07-18,3,73.6,58.3,65.3,79.2
COLEOPTERA,CARABIDAE,2004-07-29,1,74.5,52.2,64.8,66.9
COLEOPTERA,CARABIDAE,2004-08-01,22,73.2,60.1,67.3,79.5
COLEOPTERA,CARABIDAE,2004-08-03,1,66.8,60.7,64.3,90.3
COLEOPTERA,CARABIDAE,2004-08-05,1,77.1,61.1,68.1,82.6
COLEOPTERA,CARABIDAE,2004-08-10,1,79.2,60.1,70,72.3
COLEOPTERA,CARABIDAE,2005-07-10,1,81.8,61.9,71.5,67.6
COLEOPTERA,CARABIDAE,2005-08-22,1,72.8,59.3,65.5,78.2
COLEOPTERA,CARABIDAE,2006-07-27,3,81.5,65.2,74.5,64.6
COLEOPTERA,CARABIDAE,2006-08-03,1,71.4,56.9,65,70.8
COLEOPTERA,CARABIDAE,2007-08-13,3,73.7,55.3,65.2,75.4
COLEOPTERA,CARABIDAE,2009-07-02,3,78.8,64.2,71.8,69
COLEOPTERA,CARABIDAE,2009-07-20,1,68.8,55.6,61.8,83.3
COLEOPTERA,CARABIDAE,1993-07-04,1,71.7,59.1,63.6,72.2
COLEOPTERA,CARABIDAE,1995-07-13,3,78.9,59.1,68.1,70.5
COLEOPTERA,CARABIDAE,1995-07-21,2,82.5,62.7,72.6,76
COLEOPTERA,CARABIDAE,1995-08-01,2,80.7,60.9,71.3,61.4
COLEOPTERA,CARABIDAE,1995-08-16,1,76.9,59.1,67.5,70.1
COLEOPTERA,CARABIDAE,1997-07-03,1,71.8,58.6,64.8,79.9
COLEOPTERA,CARABIDAE,1997-07-21,3,78.9,60.9,68.3,66.5
COLEOPTERA,CARABIDAE,1997-07-23,1,71.7,57.3,64.5,81.9
COLEOPTERA,CARABIDAE,1997-08-03,1,74.9,60.1,67.4,74.2
COLEOPTERA,CARABIDAE,1997-08-07,2,77.3,60.3,69.6,67.8
COLEOPTERA,CARABIDAE,1997-08-13,1,83.2,60.4,72.3,67.5
COLEOPTERA,CARABIDAE,1998-07-21,17,75.8,56.3,67.8,77.5
COLEOPTERA,CARABIDAE,1998-07-23,3,71.8,55,64,82
COLEOPTERA,CARABIDAE,1998-08-18,1,67.9,57.1,62.3,75.2
COLEOPTERA,CARABIDAE,1999-07-11,1,80,54.2,69.1,62.2
COLEOPTERA,CARABIDAE,1999-07-19,1,76.4,55.5,67.8,77.3
COLEOPTERA,CARABIDAE,2000-07-06,1,62.6,55.7,59.3,76.2
COLEOPTERA,CARABIDAE,2000-07-24,1,71.7,54.7,63.3,80.3
COLEOPTERA,CARABIDAE,2000-07-30,1,66.9,55.7,61.1,85.9
COLEOPTERA,CARABIDAE,2000-08-20,1,69.9,54.3,61.9,78.3
COLEOPTERA,CARABIDAE,2001-07-08,2,85.8,70.4,76.7,77.8
COLEOPTERA,CARABIDAE,2001-07-29,1,77.3,61.9,69.5,77
COLEOPTERA,CARABIDAE,2001-08-02,1,69.9,54.2,62.5,69.9
COLEOPTERA,CARABIDAE,2002-07-15,2,78.7,57.9,68.8,65.8
COLEOPTERA,CARABIDAE,2002-07-17,2,79.3,61.3,70.3,66.1
COLEOPTERA,CARABIDAE,2002-07-28,2,77.2,58.6,68.5,76.1
COLEOPTERA,CARABIDAE,2003-07-20,1,76.9,60.9,69.9,69.9
COLEOPTERA,CARABIDAE,2003-08-08,1,81.8,58.6,71.1,68.8
COLEOPTERA,CARABIDAE,2004-07-18,14,73.6,58.3,65.3,79.2
COLEOPTERA,CARABIDAE,2004-07-25,6,60.7,53.1,57.4,91.8
COLEOPTERA,CARABIDAE,2004-08-01,13,73.2,60.1,67.3,79.5
COLEOPTERA,CARABIDAE,2004-08-03,1,66.8,60.7,64.3,90.3
COLEOPTERA,CARABIDAE,2005-07-10,4,81.8,61.9,71.5,67.6
COLEOPTERA,CARABIDAE,2005-07-11,1,82.7,62.3,73.1,58
COLEOPTERA,CARABIDAE,2005-07-14,1,72.3,58.5,65.8,68.3
COLEOPTERA,CARABIDAE,2005-07-19,8,70,61.1,64.9,81.9
COLEOPTERA,CARABIDAE,2006-07-20,4,82.4,66.1,73.8,68.3
COLEOPTERA,CARABIDAE,2006-07-27,4,81.5,65.2,74.5,64.6
COLEOPTERA,CARABIDAE,2006-08-03,1,71.4,56.9,65,70.8
COLEOPTERA,CARABIDAE,2006-08-10,3,70.4,58.2,63.9,72.5
COLEOPTERA,CARABIDAE,2007-06-10,1,81.7,60.4,71.9,55.4
COLEOPTERA,CARABIDAE,2007-07-18,3,75.3,59.2,67.2,66.9
COLEOPTERA,CARABIDAE,2007-08-08,2,78.1,60.8,68.5,78.6
COLEOPTERA,CARABIDAE,2007-08-13,4,73.7,55.3,65.2,75.4
COLEOPTERA,CARABIDAE,2008-07-08,2,66.6,55.4,61.1,79.5
COLEOPTERA,CARABIDAE,2008-07-28,1,82.5,60,71.9,57.2
COLEOPTERA,CARABIDAE,2008-08-03,1,75.3,62.7,67.6,67.3
COLEOPTERA,CARABIDAE,2008-08-07,1,78.5,62,69.7,75.8
COLEOPTERA,CARABIDAE,2008-08-14,1,67.4,59.3,62.9,71.9
COLEOPTERA,CARABIDAE,2009-07-02,1,78.8,64.2,71.8,69
COLEOPTERA,CARABIDAE,2009-07-20,1,68.8,55.6,61.8,83.3
COLEOPTERA,CARABIDAE,1995-07-30,1,82.5,58.2,71.1,61.8
COLEOPTERA,CARABIDAE,1995-08-13,1,82,60.9,70.9,68.4
COLEOPTERA,CARABIDAE,2000-06-21,1,86,64.1,75.6,67.5
COLEOPTERA,CARABIDAE,2001-07-08,1,85.8,70.4,76.7,77.8
COLEOPTERA,CARABIDAE,2003-07-20,1,76.9,60.9,69.9,69.9
COLEOPTERA,CARABIDAE,2006-07-06,1,84.5,64.2,75.1,56.4
COLEOPTERA,CARABIDAE,2008-07-08,2,66.6,55.4,61.1,79.5
COLEOPTERA,CARABIDAE,2009-07-02,1,78.8,64.2,71.8,69
COLEOPTERA,CARABIDAE,1995-07-20,1,77.3,57.1,67.3,78
COLEOPTERA,CARABIDAE,1996-08-18,1,78.4,54.1,66.1,68.1
COLEOPTERA,CARABIDAE,1997-07-13,2,71.2,56.9,64.5,66.5
COLEOPTERA,CARABIDAE,1997-07-23,1,71.7,57.3,64.5,81.9
COLEOPTERA,CARABIDAE,1997-07-24,1,73,60.9,65.8,80.9
COLEOPTERA,CARABIDAE,1997-08-03,2,74.9,60.1,67.4,74.2
COLEOPTERA,CARABIDAE,1998-07-21,2,75.8,56.3,67.8,77.5
COLEOPTERA,CARABIDAE,1998-08-18,1,67.9,57.1,62.3,75.2
COLEOPTERA,CARABIDAE,1998-08-20,1,68.1,57.1,62.5,77.7
COLEOPTERA,CARABIDAE,1999-07-01,1,66.3,53.7,60.9,77.3
COLEOPTERA,CARABIDAE,1999-07-04,3,75.3,60.4,66.3,83.1
COLEOPTERA,CARABIDAE,1999-07-11,1,80,54.2,69.1,62.2
COLEOPTERA,CARABIDAE,2001-07-23,1,73.5,61.2,67.1,75.5
COLEOPTERA,CARABIDAE,2002-07-28,1,77.2,58.6,68.5,76.1
COLEOPTERA,CARABIDAE,2003-07-31,1,78.8,57.6,69.2,63.9
COLEOPTERA,CARABIDAE,2004-07-18,2,73.6,58.3,65.3,79.2
COLEOPTERA,CARABIDAE,2004-07-21,1,59.2,53.4,56.1,95.2
COLEOPTERA,CARABIDAE,2004-07-25,1,60.7,53.1,57.4,91.8
COLEOPTERA,CARABIDAE,2004-07-29,1,74.5,52.2,64.8,66.9
COLEOPTERA,CARABIDAE,2004-08-01,2,73.2,60.1,67.3,79.5
COLEOPTERA,CARABIDAE,2004-08-05,1,77.1,61.1,68.1,82.6
COLEOPTERA,CARABIDAE,2004-08-08,1,79.2,63,71,69.6
COLEOPTERA,CARABIDAE,2005-06-26,1,70.3,52.3,63,66.5
COLEOPTERA,CARABIDAE,2005-07-10,1,81.8,61.9,71.5,67.6
COLEOPTERA,CARABIDAE,2005-07-14,3,72.3,58.5,65.8,68.3
COLEOPTERA,CARABIDAE,2007-06-10,1,81.7,60.4,71.9,55.4
COLEOPTERA,CARABIDAE,2008-08-03,1,75.3,62.7,67.6,67.3
COLEOPTERA,CARABIDAE,2004-07-29,1,74.5,52.2,64.8,66.9
COLEOPTERA,CARABIDAE,1997-08-13,1,83.2,60.4,72.3,67.5
COLEOPTERA,CARABIDAE,2002-07-28,1,77.2,58.6,68.5,76.1
COLEOPTERA,CARABIDAE,2003-07-20,2,76.9,60.9,69.9,69.9
COLEOPTERA,CARABIDAE,2003-07-31,1,78.8,57.6,69.2,63.9
COLEOPTERA,CARABIDAE,2004-07-18,1,73.6,58.3,65.3,79.2
COLEOPTERA,CARABIDAE,2004-07-29,1,74.5,52.2,64.8,66.9
COLEOPTERA,CARABIDAE,2004-08-01,4,73.2,60.1,67.3,79.5
COLEOPTERA,CARABIDAE,2005-08-22,1,72.8,59.3,65.5,78.2
COLEOPTERA,CARABIDAE,2006-07-27,1,81.5,65.2,74.5,64.6
COLEOPTERA,CARABIDAE,2003-07-20,1,76.9,60.9,69.9,69.9
COLEOPTERA,CARABIDAE,1995-08-20,1,80.7,60.7,71,71.2
COLEOPTERA,CARABIDAE,1997-07-13,1,71.2,56.9,64.5,66.5
COLEOPTERA,CARABIDAE,1998-05-18,1,68.5,45.8,58.9,68
COLEOPTERA,CARABIDAE,1998-07-21,2,75.8,56.3,67.8,77.5
COLEOPTERA,CARABIDAE,1999-06-16,1,69.9,53.7,62.3,76.7
COLEOPTERA,CARABIDAE,1999-07-11,1,80,54.2,69.1,62.2
COLEOPTERA,CARABIDAE,2000-05-10,2,77,44.8,59.5,62.1
COLEOPTERA,CARABIDAE,2000-05-16,3,78.4,53.3,66,62.3
COLEOPTERA,CARABIDAE,2000-06-21,3,86,64.1,75.6,67.5
COLEOPTERA,CARABIDAE,2000-07-24,1,71.7,54.7,63.3,80.3
COLEOPTERA,CARABIDAE,2001-06-27,7,78.3,52.9,67.5,62.5
COLEOPTERA,CARABIDAE,2001-07-01,1,68.7,58.5,62.9,74.8
COLEOPTERA,CARABIDAE,2001-07-08,1,85.8,70.4,76.7,77.8
COLEOPTERA,CARABIDAE,2001-07-23,2,73.5,61.2,67.1,75.5
COLEOPTERA,CARABIDAE,2002-06-10,1,70.7,53.8,63.2,75.1
COLEOPTERA,CARABIDAE,2002-08-11,1,77,63.4,69.4,84.1
COLEOPTERA,CARABIDAE,2004-07-14,1,61.9,52.4,56.6,75.4
COLEOPTERA,CARABIDAE,2004-07-18,1,73.6,58.3,65.3,79.2
COLEOPTERA,CARABIDAE,2005-05-29,1,68.1,55.1,62.5,64.4
COLEOPTERA,CARABIDAE,2005-06-26,1,70.3,52.3,63,66.5
COLEOPTERA,CARABIDAE,2005-07-10,1,81.8,61.9,71.5,67.6
COLEOPTERA,CARABIDAE,2005-07-14,1,72.3,58.5,65.8,68.3
COLEOPTERA,CARABIDAE,2005-08-14,1,66.9,48.4,59.2,76.8
COLEOPTERA,CARABIDAE,2006-06-20,1,73.2,62,67.3,68.8
COLEOPTERA,CARABIDAE,2006-07-27,1,81.5,65.2,74.5,64.6
COLEOPTERA,CARABIDAE,2007-06-10,5,81.7,60.4,71.9,55.4
COLEOPTERA,CARABIDAE,2007-06-12,2,78.3,62,71.1,54.2
COLEOPTERA,CARABIDAE,2008-06-25,1,65,44.7,56,65.9
COLEOPTERA,CARABIDAE,2009-07-02,1,78.8,64.2,71.8,69
COLEOPTERA,CARABIDAE,2009-07-10,1,61.1,53.8,57.8,82.5
COLEOPTERA,CARABIDAE,2001-07-23,1,73.5,61.2,67.1,75.5
COLEOPTERA,CARABIDAE,2004-07-18,2,73.6,58.3,65.3,79.2
COLEOPTERA,CARABIDAE,2008-05-13,1,56.4,46.2,50.8,47.4
COLEOPTERA,CARABIDAE,2009-06-28,1,74.6,56.3,65.9,70.5
COLEOPTERA,CARABIDAE,2009-07-10,1,61.1,53.8,57.8,82.5
COLEOPTERA,CARABIDAE,2009-07-20,1,68.8,55.6,61.8,83.3
COLEOPTERA,CARABIDAE,2009-08-25,1,71.8,63.5,66.9,81.1
COLEOPTERA,CARABIDAE,2002-07-28,1,77.2,58.6,68.5,76.1
COLEOPTERA,CARABIDAE,2007-06-10,6,81.7,60.4,71.9,55.4
COLEOPTERA,CARABIDAE,2009-07-02,1,78.8,64.2,71.8,69
COLEOPTERA,CARABIDAE,1994-07-27,1,82.5,66.3,74.7,67
COLEOPTERA,CARABIDAE,1995-06-27,2,69.9,57.3,63.7,54.5
COLEOPTERA,CARABIDAE,1995-07-09,1,75.1,57.3,65.8,68.1
COLEOPTERA,CARABIDAE,1995-08-20,1,80.7,60.7,71,71.2
COLEOPTERA,CARABIDAE,1997-07-10,1,75.5,54.8,65.9,68.8
COLEOPTERA,CARABIDAE,1997-07-13,2,71.2,56.9,64.5,66.5
COLEOPTERA,CARABIDAE,1997-08-31,1,75.3,53.9,64.8,76.1
COLEOPTERA,CARABIDAE,1998-07-21,4,75.8,56.3,67.8,77.5
COLEOPTERA,CARABIDAE,1999-07-04,1,75.3,60.4,66.3,83.1
COLEOPTERA,CARABIDAE,1999-08-05,1,79.3,56,68.2,67.4
COLEOPTERA,CARABIDAE,2000-05-16,1,78.4,53.3,66,62.3
COLEOPTERA,CARABIDAE,2000-06-21,2,86,64.1,75.6,67.5
COLEOPTERA,CARABIDAE,2000-07-06,1,62.6,55.7,59.3,76.2
COLEOPTERA,CARABIDAE,2001-08-02,1,69.9,54.2,62.5,69.9
COLEOPTERA,CARABIDAE,2002-07-28,1,77.2,58.6,68.5,76.1
COLEOPTERA,CARABIDAE,2002-08-04,1,73.2,62,67.2,78.2
COLEOPTERA,CARABIDAE,2003-06-09,2,63.6,57.7,60.4,83.6
COLEOPTERA,CARABIDAE,2003-08-14,1,68.1,59.6,63.2,70.6
COLEOPTERA,CARABIDAE,2005-06-26,1,70.3,52.3,63,66.5
COLEOPTERA,CARABIDAE,2005-07-10,1,81.8,61.9,71.5,67.6
COLEOPTERA,CARABIDAE,2006-07-27,1,81.5,65.2,74.5,64.6
COLEOPTERA,CARABIDAE,2007-06-06,1,73.6,59.4,65.8,67.7
COLEOPTERA,CARABIDAE,2007-06-10,3,81.7,60.4,71.9,55.4
COLEOPTERA,CARABIDAE,2008-05-13,1,56.4,46.2,50.8,47.4
COLEOPTERA,CARABIDAE,2009-07-02,1,78.8,64.2,71.8,69
COLEOPTERA,CARABIDAE,2003-07-24,1,74.2,59.1,67.5,77.4
COLEOPTERA,CARABIDAE,1997-07-13,1,71.2,56.9,64.5,66.5
COLEOPTERA,CARABIDAE,2001-07-08,1,85.8,70.4,76.7,77.8
COLEOPTERA,CARABIDAE,2000-06-21,1,86,64.1,75.6,67.5
COLEOPTERA,CARABIDAE,1998-07-21,1,75.8,56.3,67.8,77.5
COLEOPTERA,CARABIDAE,2000-06-21,1,86,64.1,75.6,67.5
COLEOPTERA,CARABIDAE,1997-07-21,1,78.9,60.9,68.3,66.5
COLEOPTERA,CARABIDAE,1995-07-21,1,82.5,62.7,72.6,76
